highscore:,9206.0
average:,9061.093
9025.0
9160.0
9153.0
9054.0
9201.0
9134.0
9001.0
8997.0
9023.0
9023.0
9025.0
9018.0
9150.0
9040.0
9022.0
9154.0
9167.0
9032.0
9167.0
9028.0
9170.0
9022.0
9037.0
9044.0
8978.0
9041.0
9035.0
9024.0
8833.0
9036.0
9166.0
8858.0
9188.0
9016.0
9035.0
9023.0
9004.0
8974.0
9164.0
9017.0
9026.0
9004.0
9034.0
9000.0
9047.0
9129.0
9031.0
9141.0
9173.0
9022.0
9031.0
9024.0
9136.0
8997.0
9031.0
9016.0
9156.0
9031.0
9072.0
9168.0
9184.0
9031.0
9004.0
9154.0
9058.0
9028.0
9010.0
9033.0
9135.0
9142.0
9050.0
9014.0
9025.0
9011.0
9014.0
9009.0
9031.0
9132.0
9042.0
8993.0
9029.0
9000.0
9019.0
9004.0
9042.0
9194.0
9054.0
9019.0
9179.0
9029.0
9019.0
9155.0
9148.0
8996.0
9020.0
9014.0
9175.0
9162.0
9159.0
9150.0
9008.0
9049.0
8841.0
9061.0
9050.0
9167.0
9044.0
9152.0
9027.0
8996.0
9151.0
9019.0
9153.0
9004.0
9019.0
9043.0
9025.0
9206.0
9141.0
9177.0
9153.0
9140.0
9057.0
9149.0
9158.0
9168.0
9011.0
9169.0
9048.0
9040.0
9176.0
9034.0
9033.0
9141.0
9153.0
9018.0
9000.0
9034.0
9192.0
9030.0
9133.0
9045.0
9044.0
9030.0
9017.0
8948.0
8960.0
9126.0
9017.0
9031.0
9006.0
9167.0
9032.0
9007.0
8991.0
8940.0
8998.0
9028.0
9024.0
9155.0
9012.0
9039.0
9048.0
9040.0
9177.0
9022.0
9171.0
9017.0
9034.0
9170.0
9024.0
9150.0
9168.0
9027.0
8795.0
9026.0
9064.0
9163.0
9001.0
9180.0
9026.0
9012.0
9034.0
9050.0
9181.0
9023.0
9052.0
9029.0
9022.0
9014.0
9026.0
9046.0
9042.0
9000.0
9035.0
9031.0
9009.0
9125.0
9003.0
8991.0
9016.0
9010.0
9031.0
9162.0
9152.0
9078.0
9151.0
9183.0
9021.0
9080.0
9008.0
9020.0
9032.0
9027.0
9023.0
9171.0
9067.0
9151.0
8998.0
8826.0
9015.0
9058.0
8993.0
8994.0
9018.0
9026.0
9040.0
9020.0
9015.0
9158.0
9024.0
9175.0
9150.0
