Gekozen functie: mutate_trajectories
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 4952.571428571429"
Gekozen functie: mutate_trajectories
"Gekozen functie: separate_traject, 5081.714285714286"
"Gekozen functie: delete_last_connection, 5107.714285714286"
"Gekozen functie: change_start_station, 5119.714285714286"
Gekozen functie: separate_traject
Gekozen functie: mutate_trajectories
"Gekozen functie: separate_traject, 5970.142857142857"
