"Gekozen functie: separate_traject, 8189.142857142859"
"Gekozen functie: separate_traject, 10408.142857142859"
"Gekozen functie: separate_traject, 11924.857142857141"
Gekozen functie: delete_last_connection
Gekozen functie: delete_last_connection
"Gekozen functie: delete_last_connection, 11938.857142857141"
"Gekozen functie: delete_last_connection, 11948.857142857141"
"Gekozen functie: separate_traject, 13841.714285714286"
Gekozen functie: delete_last_connection
"Gekozen functie: delete_last_connection, 13869.714285714286"
"Gekozen functie: separate_traject, 16430.85714285714"
"Gekozen functie: separate_traject, 16548.0"
"Gekozen functie: separate_traject, 16624.142857142855"
"Gekozen functie: separate_traject, 17415.571428571428"
"Gekozen functie: separate_traject, 17502.714285714283"
"Gekozen functie: delete_last_connection, 17513.714285714283"
"Gekozen functie: delete_last_connection, 17530.714285714283"
"Gekozen functie: delete_last_connection, 17540.714285714283"
"Gekozen functie: delete_last_connection, 17550.714285714283"
"Gekozen functie: separate_traject, 17976.0"
"Gekozen functie: delete_last_connection, 17984.0"
"Gekozen functie: separate_traject, 18434.285714285717"
Gekozen functie: separate_traject
"Gekozen functie: separate_traject, 19560.857142857145"
"Gekozen functie: delete_last_connection, 19569.857142857145"
Gekozen functie: separate_traject
"Gekozen functie: separate_traject, 19666.0"
"Gekozen functie: delete_last_connection, 19683.0"
"Gekozen functie: separate_traject, 19789.142857142855"
"Gekozen functie: separate_traject, 20568.571428571428"
"Gekozen functie: delete_last_connection, 20582.571428571428"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 20594.571428571428"
"Gekozen functie: delete_last_connection, 20610.571428571428"
"Gekozen functie: delete_last_connection, 20645.571428571428"
"Gekozen functie: delete_last_connection, 20669.571428571428"
"Gekozen functie: delete_last_connection, 20677.571428571428"
Gekozen functie: separate_traject
"Gekozen functie: separate_traject, 21087.857142857145"
Gekozen functie: separate_traject
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 21112.857142857145"
"Gekozen functie: separate_traject, 21211.0"
"Gekozen functie: delete_last_connection, 21235.0"
"Gekozen functie: separate_traject, 21308.142857142855"
"Gekozen functie: delete_last_connection, 21320.142857142855"
"Gekozen functie: separate_traject, 21406.285714285717"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 21448.285714285717"
Gekozen functie: separate_traject
"Gekozen functie: separate_traject, 22210.714285714283"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 22234.714285714283"
Gekozen functie: separate_traject
Gekozen functie: delete_last_connection
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 22243.714285714283"
Gekozen functie: delete_last_connection
"Gekozen functie: delete_last_connection, 22257.714285714283"
"Gekozen functie: delete_last_connection, 22269.714285714283"
Gekozen functie: separate_traject
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 22283.714285714283"
Gekozen functie: delete_last_connection
"Gekozen functie: delete_last_connection, 22293.714285714283"
"Gekozen functie: delete_last_connection, 22303.714285714283"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 22315.714285714283"
"Gekozen functie: delete_last_connection, 22325.714285714283"
Gekozen functie: delete_last_connection
"Gekozen functie: delete_last_connection, 22333.714285714283"
"Gekozen functie: delete_last_connection, 22349.714285714283"
"Gekozen functie: delete_last_connection, 22360.714285714283"
"Gekozen functie: delete_last_connection, 22372.714285714283"
"Gekozen functie: delete_last_connection, 22435.714285714283"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 22447.714285714283"
"Gekozen functie: delete_last_connection, 22456.714285714283"
"Gekozen functie: delete_last_connection, 22483.714285714283"
"Gekozen functie: delete_last_connection, 22495.714285714283"
"Gekozen functie: delete_last_connection, 22501.714285714283"
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
"Gekozen functie: separate_traject, 22567.857142857145"
Gekozen functie: separate_traject
Gekozen functie: delete_last_connection
"Gekozen functie: delete_last_connection, 22576.857142857145"
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: delete_last_connection
"Gekozen functie: separate_traject, 23012.142857142855"
"Gekozen functie: delete_last_connection, 23026.142857142855"
"Gekozen functie: delete_last_connection, 23044.142857142855"
"Gekozen functie: delete_last_connection, 23068.142857142855"
"Gekozen functie: delete_last_connection, 23089.142857142855"
Gekozen functie: delete_last_connection
"Gekozen functie: delete_last_connection, 23101.142857142855"
"Gekozen functie: separate_traject, 23196.285714285717"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23204.285714285717"
"Gekozen functie: delete_last_connection, 23229.285714285717"
"Gekozen functie: delete_last_connection, 23255.285714285717"
"Gekozen functie: delete_last_connection, 23270.285714285717"
"Gekozen functie: delete_last_connection, 23288.285714285717"
"Gekozen functie: separate_traject, 23394.428571428572"
"Gekozen functie: separate_traject, 23461.571428571428"
"Gekozen functie: delete_last_connection, 23471.571428571428"
Gekozen functie: delete_last_connection
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23496.571428571428"
"Gekozen functie: delete_last_connection, 23508.571428571428"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23532.571428571428"
"Gekozen functie: delete_last_connection, 23556.571428571428"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23567.571428571428"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23593.571428571428"
Gekozen functie: separate_traject
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23599.571428571428"
"Gekozen functie: delete_last_connection, 23616.571428571428"
"Gekozen functie: delete_last_connection, 23633.571428571428"
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: delete_last_connection
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23643.571428571428"
"Gekozen functie: delete_last_connection, 23671.571428571428"
"Gekozen functie: delete_last_connection, 23680.571428571428"
"Gekozen functie: delete_last_connection, 23694.571428571428"
"Gekozen functie: separate_traject, 23785.714285714283"
"Gekozen functie: delete_last_connection, 23793.714285714283"
"Gekozen functie: delete_last_connection, 23807.714285714283"
"Gekozen functie: delete_last_connection, 23821.714285714283"
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: separate_traject
Gekozen functie: delete_last_connection
"Gekozen functie: delete_last_connection, 23832.714285714283"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23837.714285714283"
Gekozen functie: separate_traject
Gekozen functie: delete_last_connection
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23857.714285714283"
Gekozen functie: separate_traject
"Gekozen functie: delete_last_connection, 23866.714285714283"
