highscore:,9184.0
average:,8931.220857142856
8803.857142857143
9043.0
8803.0
9018.0
8852.0
9063.0
8834.0
9017.0
8448.714285714286
9030.0
8804.857142857143
8588.857142857143
9014.0
9183.0
9012.0
9000.0
9067.0
9028.0
8790.0
9044.0
9023.0
9035.0
8837.0
9015.0
8596.0
8994.0
9026.0
8966.0
9015.0
9026.0
8830.0
8782.0
8862.0
8807.857142857143
8660.0
8980.0
8961.0
9009.0
8841.0
8839.0
8831.0
9018.0
8958.0
8791.0
9003.0
8829.0
8841.0
8799.0
8852.0
9020.0
8987.0
9053.0
8794.0
9047.0
8995.0
9034.0
9050.0
9020.0
8791.857142857143
9042.0
9044.0
9027.0
9050.0
8994.0
8784.857142857143
9016.0
9050.0
9015.0
9047.0
9043.0
9064.0
8942.0
9140.0
8876.0
9053.0
9038.0
9012.0
8872.0
9048.0
8592.857142857143
8967.0
9027.0
9038.0
8995.0
9025.0
8815.0
9008.0
8985.0
8834.0
9008.0
8833.0
9009.0
8962.0
9025.0
8998.0
9061.0
8854.0
9013.0
8816.0
8990.0
9028.0
8723.0
9044.0
8961.0
8836.0
8801.0
8998.0
9034.0
8772.0
8832.0
9043.0
9029.0
9161.0
9014.0
8995.0
8782.857142857143
8978.0
8989.0
9004.0
9009.0
8966.0
8993.0
8831.0
8970.0
9164.0
8780.857142857143
8787.857142857143
8832.0
9058.0
8850.0
9174.0
9012.0
8806.0
9018.0
8806.0
8838.0
8821.0
8879.0
9005.0
9025.0
8778.857142857143
8807.0
9162.0
8977.0
8858.0
8851.0
9005.0
8832.857142857143
9022.0
8863.0
9022.0
8838.0
9036.0
8804.0
8835.0
8977.0
8809.0
8978.0
9061.0
8984.0
9018.0
8850.0
9010.0
8995.0
8981.0
9031.0
9050.0
8893.0
9059.0
9045.0
8856.0
9020.0
8794.857142857143
9017.0
8848.0
9044.0
9022.0
9020.0
9044.0
8838.0
8812.0
8829.0
8822.0
8766.0
8991.0
9030.0
8855.0
8836.0
9027.0
8997.0
9033.0
8839.0
9009.0
8822.0
9045.0
8798.0
8995.0
9044.0
9043.0
9017.0
8836.0
8841.0
8839.0
9151.0
9001.0
8844.0
9042.0
9029.0
9029.0
8788.857142857143
9013.0
9006.0
8799.857142857143
9034.0
8867.0
9045.0
9044.0
8966.0
8836.0
8840.0
9012.0
8984.0
9031.0
9026.0
9023.0
8855.0
8844.0
9020.0
9062.0
