highscore:,6645.0
average:,4690.243078651685
5959.0
5586.0
5729.0
5096.0
6014.0
6392.0
5367.0
4960.0
0
5343.0
5479.0
5803.0
5802.0
5253.0
0
0
5623.0
5539.0
0
6063.0
0
6114.0
6053.0
5608.0
0
0
0
5614.0
5263.0
5528.0
0
5330.0
5866.0
5953.0
5743.0
5627.0
0
0
5736.0
5778.0
5347.0
5561.0
5918.0
6144.0
5230.0
0
5874.0
5584.0
5541.0
6068.0
5506.0
0
5557.0
5768.0
5638.0
5829.0
5862.0
5544.0
6302.0
5598.0
0
5862.0
5209.0
0
5852.0
6037.0
5547.0
5846.0
6092.0
5794.0
5501.0
6089.0
5580.0
0
5556.0
5540.0
5853.0
5793.0
5867.0
0
5318.0
5592.0
5622.0
6166.0
0
6012.0
5577.0
5879.0
0
5854.0
0
6163.0
5857.0
5873.0
0
5858.0
6075.0
5601.0
4799.0
5868.0
0
4988.0
0
0
6534.0
5861.0
5046.0
5285.0
0
5842.0
5317.0
0
5839.0
6195.0
5821.0
5301.0
5535.0
5770.0
0
0
6406.0
6058.0
6235.0
5008.0
0
5570.0
5908.0
5579.0
5599.0
5575.0
0
5824.0
5542.0
5601.0
6113.0
6160.0
5834.0
5295.0
5952.0
5638.0
0
0
5567.0
6115.0
0
5899.0
0
6100.0
5560.0
5317.0
6090.0
0
0
6082.0
0
5808.0
5672.0
5607.0
5181.0
5834.0
5591.0
6097.0
5574.0
5620.0
6451.0
6143.0
6075.0
6147.0
5648.0
6076.0
5554.0
6103.0
4982.0
5858.0
0
6020.0
5792.0
5541.0
5556.0
5708.0
5529.0
6112.0
5321.0
5094.0
5787.0
5986.0
0
5745.0
5824.0
6062.0
5290.0
6092.0
0
6110.0
6132.0
5582.0
0
0
5820.0
5238.0
5520.0
0
5758.0
5872.0
5529.0
6141.0
5676.0
6080.0
5440.0
0
5377.0
5537.0
5548.0
6066.0
5324.0
5500.0
5668.0
0
5897.0
6128.0
0
5478.0
5524.0
5721.0
5098.0
5351.0
0
5036.0
3156.38202247191
5601.0
0
6058.0
6068.0
5554.0
0
5813.0
5938.0
5878.0
5538.0
5631.0
5800.0
0
5824.0
5299.0
5784.0
5669.0
5845.0
6029.0
0
5071.0
5823.0
5586.0
6625.0
5528.0
5255.0
6101.0
6101.0
5344.0
5697.0
5954.0
5283.0
6373.0
5834.0
5710.0
6609.0
5324.0
5617.0
5331.0
5837.0
0
5788.0
6135.0
0
0
5290.0
6340.0
0
5589.0
5856.0
5848.0
0
0
6215.0
5544.0
5853.0
0
5308.0
5560.0
0
0
5345.0
5855.0
5790.0
5889.0
5842.0
0
5842.0
6064.0
5525.0
0
5578.0
5312.0
6101.0
6145.0
5605.0
0
5275.0
5315.0
5655.0
5263.0
6123.0
5836.0
5830.0
6091.0
0
5942.0
6089.0
6159.0
0
5698.0
5562.0
6269.0
5597.0
5283.0
6281.0
6395.0
5592.0
0
5520.0
5681.0
5957.0
5592.0
6269.0
6308.0
5808.0
6092.0
6061.0
5858.0
6322.0
5818.0
5589.0
4697.0
5581.0
5246.0
5891.0
3341.820224719101
6093.0
5315.0
6211.0
4991.0
6144.0
5524.0
0
5844.0
6276.0
5506.0
0
5578.0
0
5534.0
5570.0
0
5495.0
6005.0
5629.0
5352.0
4691.0
6102.0
4734.0
5797.0
0
5636.0
5600.0
6080.0
6080.0
5379.0
6103.0
5158.0
6122.0
5049.0
5361.0
5646.0
5675.0
5288.0
5514.0
5534.0
5393.0
5907.0
0
5578.0
0
5829.0
6101.0
6132.0
5569.0
5325.0
5548.0
6089.0
5765.0
5817.0
6091.0
5610.0
5469.0
0
5088.0
5816.0
6088.0
0
5263.0
5517.0
5591.0
5907.0
5835.0
5826.0
5129.0
0
5323.0
5403.0
5574.0
5587.0
0
5242.0
5273.0
6360.0
5331.0
5828.0
0
3371.820224719101
6070.0
6081.0
6415.0
0
5223.0
5293.0
6126.0
5282.0
5814.0
5591.0
6371.0
5576.0
0
5838.0
6078.0
6065.0
5772.0
0
5356.0
5941.0
5867.0
5875.0
0
5348.0
5817.0
6233.0
5788.0
5258.0
6000.0
0
5501.0
5812.0
5509.0
6149.0
6069.0
6314.0
0
6129.0
5945.0
5912.0
0
5246.0
6169.0
0
5831.0
6089.0
0
5545.0
5580.0
5809.0
6121.0
5852.0
0
0
5850.0
6094.0
6502.0
0
0
5657.0
0
6382.0
5818.0
0
5301.0
5548.0
5268.0
5513.0
3185.179775280899
6268.0
6143.0
0
0
5854.0
6107.0
5864.0
5034.0
6379.0
6103.0
6367.0
5611.0
5806.0
6232.0
0
0
5499.0
6368.0
5835.0
5814.0
0
5617.0
6013.0
5541.0
6113.0
5815.0
5616.0
5560.0
0
0
5899.0
5814.0
6497.0
5882.0
5664.0
5862.0
6351.0
5989.0
5763.0
0
5823.0
5832.0
6416.0
5836.0
0
0
6135.0
6443.0
5515.0
0
5846.0
0
6102.0
0
6067.0
5874.0
5427.0
0
6227.0
5859.0
6066.0
5866.0
5501.0
5786.0
5569.0
5441.0
6142.0
5614.0
5990.0
5666.0
5620.0
5540.0
6129.0
5845.0
6032.0
5796.0
5749.0
0
5806.0
5042.0
5584.0
5881.0
5823.0
6124.0
5844.0
6048.0
5078.0
0
6524.0
6092.0
6058.0
6409.0
6288.0
5588.0
5268.0
5496.0
5872.0
5379.0
5596.0
0
5831.0
5788.0
5810.0
5065.0
5603.0
5788.0
6399.0
5926.0
5802.0
6098.0
0
5324.0
5540.0
4985.0
5815.0
5875.0
0
5854.0
6134.0
5592.0
5581.0
6491.0
0
5897.0
0
5729.0
5332.0
5826.0
6110.0
5369.0
5329.0
5643.0
5524.0
6164.0
5847.0
6349.0
0
5859.0
6118.0
0
0
6381.0
6194.0
5828.0
5529.0
0
5274.730337078652
5564.0
5805.0
6131.0
5296.0
5357.0
5021.0
5562.0
5812.0
5011.0
0
5485.0
5782.0
5322.0
5581.0
5884.0
5899.0
5609.0
6346.0
0
5834.0
6588.0
6135.0
5514.0
6105.0
6111.0
6039.0
0
0
6119.0
5832.0
6066.0
6091.0
5873.0
0
5533.0
0
5590.0
5355.0
5713.0
5569.0
5585.0
6359.0
5865.0
5557.0
6116.0
0
5809.0
5320.0
5518.0
5622.0
6344.0
5818.0
0
5839.0
5816.0
5836.0
5728.0
5635.0
5874.0
5376.0
6029.0
5879.0
6443.0
0
5775.0
0
5600.0
5827.0
5839.0
6122.0
5865.0
6062.0
5800.0
0
5529.0
6263.0
5731.0
5048.0
5571.0
6146.0
5963.0
6096.0
0
5594.0
0
5273.0
5572.0
5258.0
5883.0
5599.0
0
5269.0
4771.0
5534.0
0
5315.0
5824.0
5526.0
5602.0
5513.0
0
5874.0
5903.0
5619.0
6139.0
5843.0
5589.0
5788.0
5517.0
6066.0
5216.0
5818.0
0
6378.0
0
5888.0
5958.0
0
3547.5393258426966
5270.0
0
5562.0
6096.0
0
6119.0
5521.0
5831.0
5653.0
5573.0
5571.0
6065.0
5375.0
5601.0
6376.0
5290.0
0
6146.0
5859.0
6145.0
0
5848.0
5715.0
5516.0
5991.0
5780.0
0
5345.0
5554.0
6149.0
5360.0
0
5856.0
5245.0
6111.0
5482.0
5560.0
5808.0
6068.0
5574.0
5548.0
0
5620.0
5481.0
5870.0
0
5591.0
6090.0
5511.0
5727.0
5871.0
5636.0
5873.0
5498.0
6118.0
5345.0
5591.0
5530.0
6018.0
5325.0
6050.0
5606.0
0
0
6150.0
5251.0
0
6142.0
6051.0
5518.0
5872.0
5529.0
5613.0
5777.0
5785.0
5805.0
5082.0
5570.0
6090.0
5562.0
0
0
5564.0
6110.0
6645.0
5008.0
6131.0
5824.0
5008.0
5579.0
5566.0
5589.0
6115.0
0
0
5848.0
5854.0
6047.0
6148.0
5548.0
5799.0
5053.0
6087.0
6326.0
5658.0
5784.0
0
5578.0
5837.0
5756.0
5791.0
5822.0
0
5319.0
6040.0
5831.0
6270.0
5525.0
5569.0
5553.0
0
0
5829.0
6138.0
5586.0
6394.0
5487.0
6356.0
5574.0
5546.0
5341.0
4741.0
4744.0
6130.0
5794.0
6074.0
0
6079.0
5850.0
0
5856.0
0
0
6083.0
5274.0
5610.0
0
6146.0
6399.0
5548.0
5827.0
5582.0
5566.0
5586.0
5823.0
5864.0
0
5914.0
5872.0
6347.0
5799.0
5616.0
0
0
5581.0
5490.0
5324.0
0
5305.0
0
5622.0
0
4996.0
6033.0
5093.0
5556.0
0
6075.0
6229.0
5894.0
6240.0
5589.0
5097.0
5236.0
5540.0
6313.0
5790.0
0
5505.0
0
6121.0
5822.0
6033.0
5837.0
5319.0
0
0
6078.0
5821.0
5765.0
5558.0
0
5757.0
0
5475.0
5855.0
5414.0
6091.0
5558.0
0
5786.0
6162.0
0
5576.0
6049.0
5395.606741573034
5742.0
5527.0
5264.0
5793.0
0
5764.0
4965.0
4972.0
0
5868.0
5335.0
0
5879.0
5591.0
5587.0
0
0
6062.0
0
6149.0
5863.0
