highscore:,6507.2808988764045
average:,4105.383786516854
3507.4606741573034
2646.865168539326
6308.561797752809
5638.606741573034
4031.9775280898884
5315.808988764045
5390.370786516854
4535.494382022472
2152.067415730337
1265.752808988764
4263.696629213483
4733.213483146067
4484.696629213483
5063.089887640449
3887.3370786516853
3250.741573033708
5751.247191011236
4029.0561797752807
2240.7078651685397
4105.337078651685
507.51685393258424
1260.752808988764
5890.606741573034
3919.61797752809
6187.685393258427
3073.303370786517
4775.494382022472
4626.85393258427
2853.38202247191
4962.932584269663
5068.292134831461
2828.303370786517
1911.629213483146
4836.292134831461
5770.685393258427
4797.089887640449
4260.494382022472
965.9550561797753
4602.370786516854
1965.7078651685397
5895.606741573034
5520.52808988764
4953.651685393258
5413.168539325843
2944.943820224719
4133.61797752809
5825.247191011236
4052.258426966292
4530.292134831461
5621.123595505618
2492.505617977528
5442.449438202247
4645.370786516854
4733.213483146067
3194.4606741573034
6001.76404494382
2909.6629213483147
1581.8314606741574
4752.932584269663
5762.247191011236
4651.85393258427
5117.168539325843
5481.966292134832
2217.7078651685397
2852.5842696629215
2540.505617977528
4669.651685393258
3487.4606741573034
5313.011235955056
1876.629213483146
2682.943820224719
5108.606741573034
3094.1011235955057
3059.0224719101125
2387.3483146067415
4440.415730337079
1723.191011235955
3926.4157303370794
6070.247191011236
5383.089887640449
5440.887640449438
4840.573033707865
2352.067415730337
4036.258426966292
3707.775280898876
516.5168539325842
4599.85393258427
1783.2696629213483
3828.258426966292
2623.865168539326
5579.52808988764
5561.606741573034
4444.134831460674
5278.730337078652
4403.134831460674
5547.3258426966295
2451.426966292135
4792.292134831461
2205.426966292135
3879.4157303370794
5047.011235955056
4434.134831460674
4332.056179775281
4764.213483146067
4272.775280898876
3752.9775280898884
4538.494382022472
1599.8314606741574
3028.0224719101125
5142.370786516854
3907.61797752809
5404.606741573034
2954.943820224719
4040.258426966292
5267.247191011236
5759.247191011236
4222.696629213483
3622.820224719101
5529.247191011236
1822.5505617977528
6222.404494382023
2719.2247191011234
5522.247191011236
1786.2696629213483
2418.1460674157306
5728.966292134832
1141.3932584269662
5051.011235955056
2333.067415730337
4510.494382022472
5522.52808988764
3846.5393258426966
3602.820224719101
2726.2247191011234
5020.011235955056
6088.123595505618
4276.775280898876
2958.943820224719
4241.696629213483
3512.258426966292
4630.134831460674
5582.808988764045
3318.820224719101
5155.808988764045
1361.1123595505617
5977.685393258427
3468.179775280899
4195.696629213483
5870.842696629214
3797.258426966292
3119.1011235955057
4354.337078651685
4718.932584269663
1876.3483146067415
1023.0337078651685
3670.179775280899
4469.415730337079
4621.85393258427
4748.011235955056
4830.573033707865
4827.011235955056
3328.820224719101
5774.966292134832
2755.2247191011234
4757.213483146067
4921.449438202247
2824.303370786517
2449.2247191011234
5057.089887640449
1474.4719101123594
3701.8988764044943
5776.044943820225
2464.426966292135
5591.52808988764
5050.292134831461
4551.494382022472
2725.2247191011234
3512.4606741573034
4955.651685393258
3673.696629213483
5303.52808988764
5578.52808988764
4848.011235955056
4334.573033707865
4964.932584269663
2095.3483146067415
4528.011235955056
5182.168539325843
3967.696629213483
4626.85393258427
5819.3258426966295
5245.449438202247
2853.5842696629215
3196.38202247191
3428.38202247191
4923.651685393258
5266.449438202247
